Motif Orientation	Motif Position	Positional Enrichment Coefficient	Standard Error	95% CI Upper	95% CI Lower	P-value	Adjusted P-value
-	-75.0	-5.421010862427522e-17	1.2328723529084523e-16	1.8783083525016617e-16	-2.962510524987166e-16	0.6602807217100402	0.9177699918509767
-	-74.0	8.063818709991288e-14	4.293267216460553e-14	1.6492480825139476e-13	-3.648434051568992e-15	0.0607467584647892	0.6491767466306901
-	-73.0	5.3697395054758124e-11	2.8555903537226666e-11	1.097591424776162e-10	-2.3643523680999646e-12	0.06044841909095712	0.6491767466306901
-	-72.0	1.3143628589586814e-08	6.9872442251413756e-09	2.6861181613991763e-08	-5.739244348181328e-10	0.0603586743460849	0.6491767466306901
-	-71.0	1.1841830475588754e-06	6.289861764615072e-07	2.419026277481023e-06	-5.06601823632725e-08	0.060141561952577846	0.6491767466306901
-	-70.0	3.9303509085272716e-05	2.0843288941409722e-05	8.022363611160348e-05	-1.6166179410580434e-06	0.059737714086909886	0.6491767466306901
-	-69.0	0.0004814002395881873	0.00025553944574301785	0.0009830824169756497	-2.0281937799275116e-05	0.05998236785420156	0.6491767466306901
-	-68.0	0.002178519483461741	0.0012014839037208075	0.004537306242046203	-0.00018026727512272106	0.07021409992591678	0.6711020693748041
-	-67.0	0.003599384597414186	0.0025819758741482406	0.008668391751038642	-0.0014696225562102704	0.1637300455555547	0.9177699918509767
-	-66.0	0.00229090658116054	0.003244697595693528	0.008660987529087423	-0.004079174366766343	0.4803852533735824	0.9177699918509767
-	-65.0	0.0027171178540546423	0.0024952152106806386	0.007615794049836373	-0.002181558341727088	0.2765445361814638	0.9177699918509767
-	-64.0	0.004292483333116067	0.002374928645397219	0.00895500958419403	-0.000370042917961895	0.07111015304633686	0.6711020693748041
-	-63.0	0.00042365546658839964	0.002842558123857751	0.006004244971198535	-0.005156934038021737	0.8815631780570454	0.9716499261796633
-	-62.0	-0.001642127567930122	0.0035568467328568215	0.0053407732847530025	-0.008625028420613245	0.6444482186712521	0.9177699918509767
-	-61.0	0.001072485400059641	0.003577736755880167	0.008096398129424087	-0.005951427329304804	0.7644408856100413	0.9402297164423773
-	-60.0	0.0015835253625172976	0.003313996304216591	0.008089655470607703	-0.004922604745573107	0.6329149650688748	0.9177699918509767
-	-59.0	-0.00012337309197660512	0.0026186516059772493	0.005017636882769093	-0.005264383066722302	0.9624359172905085	0.9887707050417602
-	-58.0	0.0009668787547480614	0.0022373905060807508	0.005359386289124666	-0.0034256287796285436	0.6657634666891987	0.9177699918509767
-	-57.0	0.003456805401317918	0.0024658794811280907	0.008297888873462092	-0.001384278070826256	0.16138477126709963	0.9177699918509767
-	-56.0	0.0027714324858752136	0.0022722065118496644	0.007232291775227636	-0.0016894268034772088	0.22296991234492164	0.9177699918509767
-	-55.0	0.0008565896188150539	0.0029826631200976094	0.006712237165333755	-0.004999057927703646	0.7740489263588489	0.9402297164423773
-	-54.0	-0.0015968484255499912	0.0022726890787720545	0.002864958252663106	-0.006058655103763088	0.48251400953928425	0.9177699918509767
-	-53.0	-0.004189037555946842	0.002804966248134664	0.0013177505282602666	-0.00969582564015395	0.13575635801757222	0.9177699918509767
-	-52.0	-0.004676186602234471	0.003280577478579386	0.0017643347339395023	-0.011116707938408445	0.15446567548787626	0.9177699918509767
-	-51.0	-0.0032126295569387384	0.003140065797549484	0.002952035322387692	-0.00937729443626517	0.30659616357556435	0.9177699918509767
-	-50.0	0.0013331317145267945	0.003206313510616566	0.007627855954519822	-0.004961592525466234	0.6776910866979067	0.9177699918509767
-	-49.0	0.005448557120484894	0.0034384370182374137	0.012198992714110393	-0.0013018784731406042	0.11349086555237527	0.9177699918509767
-	-48.0	0.0026691108892662337	0.003146040600985612	0.008845505669581465	-0.003507283891048998	0.3964923305211441	0.9177699918509767
-	-47.0	0.00017751057757701754	0.0033855585543589276	0.006824133693961171	-0.006469112538807135	0.9581991023804148	0.9887707050417602
-	-46.0	0.0008818833892944799	0.0028400089695321097	0.006457468322931764	-0.004693701544342803	0.7562534135557594	0.9402297164423773
-	-45.0	8.879133307985098e-05	0.0023985690797718737	0.004797729145226116	-0.004620146479066414	0.9704804352377756	0.9887707050417602
-	-44.0	-0.000807337031138554	0.0025325869379570626	0.0041647083834667215	-0.005779382445743829	0.7499850920370232	0.9402297164423773
-	-43.0	-0.0015462794782364676	0.0035442885880993162	0.005411966873895583	-0.008504525830368518	0.662767594375878	0.9177699918509767
-	-42.0	-0.00219985470790215	0.003638459691274435	0.004943270984288357	-0.009342980400092658	0.5456255266267491	0.9177699918509767
-	-41.0	-0.0012881707837924653	0.0030880637000264507	0.004774402125199544	-0.0073507436927844755	0.6766952250421772	0.9177699918509767
-	-40.0	-0.0024638064991425756	0.0035069936621397405	0.004421221412656315	-0.009348834410941465	0.4825664731819702	0.9177699918509767
-	-39.0	-0.006367510735806542	0.003865560085304419	0.001221464793113628	-0.013956486264726713	0.09993996440650339	0.8623391214504007
-	-38.0	-0.00771686699427648	0.003325798322069474	-0.0011875668350936333	-0.014246167153459326	0.02059992866590939	0.38882365356903975
-	-37.0	-0.004217215140241066	0.0031408576762909624	0.0019490043775487005	-0.010383434658030832	0.17978912178159237	0.9177699918509767
-	-36.0	-0.0014918117171476915	0.003014441204095469	0.0044262234514733136	-0.007409846885768697	0.6208282829754845	0.9177699918509767
-	-35.0	-0.0009077523331592946	0.0020385595508927226	0.0030944047164194683	-0.004909909382738058	0.6562418067342584	0.9177699918509767
-	-34.0	0.0008881846413945451	0.0028734809572378496	0.0065294827162060845	-0.004753113433416994	0.7573361016230962	0.9402297164423773
-	-33.0	0.005276929664934815	0.0042268859660564	0.01357527025518642	-0.003021410925316789	0.2122785655146443	0.9177699918509767
-	-32.0	0.005171897775992234	0.004579908517342905	0.014163302099247297	-0.003819506547262829	0.25916102374084304	0.9177699918509767
-	-31.0	-0.0023545526151598317	0.004457571818052442	0.006396676883046282	-0.011105782113365947	0.5975116653231901	0.9177699918509767
-	-30.0	-0.006214471577156411	0.004051602829777898	0.001739748264097657	-0.01416869141841048	0.12550582977095293	0.9177699918509767
-	-29.0	-0.001969348345736171	0.003907227961184442	0.005701430720942403	-0.009640127412414745	0.6143949069036103	0.9177699918509767
-	-28.0	0.004708332516241077	0.004226339387358704	0.013005600047926806	-0.003588935015444652	0.2656275220042886	0.9177699918509767
-	-27.0	0.006263738039191495	0.0046545029938942556	0.015401588322319984	-0.0028741122439369937	0.1788062213087238	0.9177699918509767
-	-26.0	0.0009481277018703186	0.003946787359512408	0.008696570884284943	-0.006800315480544305	0.8102213589351795	0.94473687412519
-	-25.0	-0.004222642305994681	0.0046318101902446535	0.004870656831173324	-0.013315941443162687	0.3622487944509982	0.9177699918509767
-	-24.0	-0.004736373996282604	0.004645510840577558	0.004383822640293567	-0.013856570632858774	0.30827618918619754	0.9177699918509767
-	-23.0	-0.0006548847780871129	0.004343066389350004	0.007871544464224677	-0.009181314020398904	0.8801842719001558	0.9716499261796633
-	-22.0	0.0012626672630918088	0.004049069759552233	0.009211914110127346	-0.006686579583943728	0.7552504062232344	0.9402297164423773
-	-21.0	-0.0016433063557457508	0.0038340938437128012	0.005883893768794158	-0.00917050648028566	0.6683385236503384	0.9177699918509767
-	-20.0	-0.0014798393210158872	0.004628713151626317	0.00760737962343282	-0.010567058265464595	0.749280979025937	0.9402297164423773
-	-19.0	0.002446412382396645	0.0045396778714707885	0.01135883477798828	-0.006466010013194991	0.5901236499176647	0.9177699918509767
-	-18.0	0.0032316387788660075	0.0047420667880707056	0.01254139674847718	-0.0060781191907451635	0.4957825288590032	0.9177699918509767
-	-17.0	0.006733228198445842	0.005338721986388388	0.01721435631864654	-0.003747899921754857	0.20763863589179618	0.9177699918509767
-	-16.0	0.010170435678583733	0.005432408815097584	0.020835492397685056	-0.0004946210405175917	0.061582685893487796	0.6491767466306901
-	-15.0	0.004088182642060941	0.0049046955412631425	0.0137172179223439	-0.005540852638222018	0.4048225191057774	0.9177699918509767
-	-14.0	-0.002129401797848412	0.0047203749530669	0.007137770155405886	-0.01139657375110271	0.652045608002084	0.9177699918509767
-	-13.0	-0.001124071927661953	0.004500021621894261	0.007710496211117291	-0.009958640066441198	0.8028182397640993	0.9433895268823268
-	-12.0	0.002581287106116845	0.004914728267637931	0.012230018915044147	-0.007067444702810456	0.599593922905244	0.9177699918509767
-	-11.0	0.0038625575374991597	0.005671344687618878	0.014996699835282543	-0.007271584760284223	0.49604657946786557	0.9177699918509767
-	-10.0	0.0010520872488638641	0.0055474121671992725	0.011942921760984482	-0.009838747263256755	0.849633368580501	0.9652104391734746
-	-9.0	-0.0016295739072263566	0.005704663295478932	0.009569980412134159	-0.012829128226586873	0.775222514550172	0.9402297164423773
-	-8.0	-0.003546675075780781	0.00543356198107592	0.007120645570978439	-0.01421399572254	0.5141333156508345	0.9177699918509767
-	-7.0	-0.005406629303454661	0.004893557176807959	0.004200538828622807	-0.01501379743553213	0.2695911425567863	0.9177699918509767
-	-6.0	-0.00410230042344238	0.004483023291906076	0.0046988961191215435	-0.012903496966006303	0.360455496628734	0.9177699918509767
-	-5.0	-0.0014083371775058897	0.00484410489250933	0.008101744848778465	-0.010918419203790244	0.7713389610144936	0.9402297164423773
-	-4.0	0.0016645867259590225	0.005780191820360367	0.01301242075496361	-0.009683247303045563	0.7734430743828913	0.9402297164423773
-	-3.0	0.0073625871173188685	0.006197548212509925	0.019529786872625955	-0.004804612637988218	0.23522720382293796	0.9177699918509767
-	-2.0	0.015309673080532432	0.005759259299960894	0.026616411800819882	0.004002934360244983	0.008026704933718279	0.22036953545299276
-	-1.0	0.019784784944851287	0.00496831902307811	0.029538727621708956	0.010030842267993618	7.51389637648135e-05	0.004538393411394735
