Motif Position	Positional Enrichment Coefficient	Standard Error	95% CI Upper	95% CI Lower	P-value	Adjusted P-value
-75.0	-5.898059818321144e-17	2.0865629577804194e-17	-1.8063414933367624e-17	-9.989778143305526e-17	0.004743443904913562	0.16978226533119672
-74.0	1.860837872680321e-14	1.495340469925604e-14	4.7931778627441315e-14	-1.0715021173834895e-14	0.21346891029334933	0.7673236123498843
-73.0	1.2421342058220597e-11	9.946117021892226e-12	3.19255267410574e-11	-7.082842624616203e-12	0.21184074744282033	0.7673236123498843
-72.0	3.0358242880277816e-09	2.4337311352681833e-09	7.808334145508832e-09	-1.7366855694532688e-09	0.212378292429961	0.7673236123498843
-71.0	2.723987291819961e-07	2.1908399360905338e-07	7.020191190285128e-07	-1.5722166066452065e-07	0.21386315950860818	0.7673236123498843
-70.0	8.942163042941517e-06	7.25744897057407e-06	2.3173910441124733e-05	-5.2895843552416986e-06	0.218022932703323	0.7673236123498843
-69.0	0.00010638902509314124	8.865449770002402e-05	0.0002802391509562728	-6.746110076999033e-05	0.23024571166896285	0.7673236123498843
-68.0	0.00044736890774792844	0.0004055725021701025	0.0012426904354551282	-0.0003479526199592713	0.270117299057923	0.7809526833172152
-67.0	0.0006254261603118997	0.0007676715285000088	0.002130818388722585	-0.0008799660680987853	0.41532438622686163	0.8648732105310114
-66.0	0.0002867195146732533	0.000873272021851403	0.0019991927094943286	-0.0014257536801478218	0.7426933642528688	0.9377678643131062
-65.0	0.00021466397404915327	0.00092747914912443	0.002033436523596503	-0.0016041085754981963	0.816986492031668	0.9377678643131062
-64.0	0.00042360254390347047	0.001007760173439273	0.0023998049649592208	-0.00155259987715228	0.6742754784227063	0.9377678643131062
-63.0	0.0004999823221629976	0.001050722281189822	0.002560432785151722	-0.0015604681408257267	0.634228579799976	0.9377678643131062
-62.0	0.0002913181482241924	0.0010150372214125158	0.002281790750025211	-0.0016991544535768259	0.7741360347575734	0.9377678643131062
-61.0	0.0002579146865546774	0.001046442992746454	0.002309973529785976	-0.001794144156676621	0.8053417490276938	0.9377678643131062
-60.0	0.0005681361715663343	0.0010424409801140326	0.002612347128701583	-0.0014760747855689141	0.5858019394607192	0.9377678643131062
-59.0	0.0007896452657665831	0.0008919474985338916	0.0025387407872155803	-0.000959450255682414	0.37608389282146615	0.8351274678829615
-58.0	0.00019260779600428063	0.0008452684424572331	0.0018501663962069564	-0.0014649508041983954	0.8197705833730465	0.9377678643131062
-57.0	-0.0005640867016333423	0.0010521132395621127	0.001499091409634563	-0.0026272648129012474	0.5919086788412553	0.9377678643131062
-56.0	-0.0011340332225330749	0.0011233069971419683	0.0010687547679516388	-0.0033368212130177885	0.31281656485216836	0.7981198196967242
-55.0	-0.0010373336565176715	0.0011000833521956617	0.0011199131183303877	-0.0031945804313657307	0.34579977133985906	0.8270216658519217
-54.0	-0.00014283713982118917	0.00096870771483601	0.0017567840020036465	-0.0020424582816460247	0.8827886601803868	0.9623425830235691
-53.0	0.00038328811196493544	0.001141989304699757	0.0026227118243204684	-0.0018561356003905976	0.7371787003715142	0.9377678643131062
-52.0	9.482551981866531e-05	0.0011412283424008004	0.002332756996643201	-0.0021431059570058706	0.9337865329832444	0.9652688146463796
-51.0	-7.012011304757555e-05	0.0011766224450135913	0.0022372186623763704	-0.0023774588884715214	0.9524837972338448	0.9652688146463796
-50.0	-0.00019805613788540476	0.0011719502503201185	0.00210012053458167	-0.0024962328103524797	0.8658136606604705	0.9613078144097871
-49.0	-0.0005080220998361015	0.0011355758161603698	0.001718824858731181	-0.002734869058403384	0.6546498951025925	0.9377678643131062
-48.0	4.817325506878151e-05	0.001155825299835331	0.0023147291441120692	-0.0022183826339745062	0.966758441010208	0.969345496084864
-47.0	0.001668423056774268	0.0012611473331481107	0.004141513856314068	-0.000804667742765532	0.18598521580109476	0.7673236123498843
-46.0	0.001967972676524499	0.0012353975324048176	0.004390568507209821	-0.00045462315416082335	0.11129895356262762	0.7673236123498843
-45.0	0.0006326666365337585	0.0011567358116504754	0.0029010080254419078	-0.0016356747523743908	0.5844715210140972	0.9377678643131062
-44.0	9.891418676171663e-05	0.0011580084214770194	0.0023697511442451673	-0.002171922770721734	0.93193683386071	0.9652688146463796
-43.0	0.0006819235518301155	0.0010827675574803148	0.0028052143157731306	-0.0014413672121128995	0.5288894184214145	0.9377678643131062
-42.0	0.001221801273715406	0.0010432910003729122	0.0032676791076908175	-0.0008240765602600055	0.24167736510013124	0.7673236123498843
-41.0	0.0003130551840685204	0.0010991516189264201	0.002468474844101981	-0.0018423644759649402	0.775811025713495	0.9377678643131062
-40.0	-0.0010683831131830445	0.0011817812199293022	0.0012490719416363423	-0.0033858381680024314	0.36606533082350134	0.8276772211355372
-39.0	-0.0005000232342023975	0.0012024681549706068	0.0018579985865900175	-0.0028580450549948126	0.6775722327108662	0.9377678643131062
-38.0	0.0005548673909763803	0.0010805601046605057	0.002673829373407833	-0.0015640945914550722	0.6076505469064437	0.9377678643131062
-37.0	0.0006447556843470004	0.0011301797267789136	0.002861020993449536	-0.001571509624755535	0.5684008588572236	0.9377678643131062
-36.0	0.00045613269732073733	0.001148678310338005	0.0027086734483181612	-0.0017964080536766866	0.6913349566004131	0.9377678643131062
