Motif Orientation	Motif Position	Positional Enrichment Coefficient	Standard Error	95% CI Upper	95% CI Lower	P-value	Adjusted P-value
-	-75.0	-9.71445146547012e-17	9.524981207943235e-17	8.973064491422561e-17	-2.8401967422362803e-16	0.30798580145057636	0.9947543867884936
-	-74.0	1.9220736113823023e-14	4.444653977577195e-14	1.0642252718882685e-13	-6.798105496118081e-14	0.6654950594938337	0.9947543867884936
-	-73.0	1.2835579821235399e-11	2.9563217312094646e-11	7.08370690836116e-11	-4.5165909441140805e-11	0.6642403505448944	0.9947543867884936
-	-72.0	3.1376133774463355e-09	7.233885944716767e-09	1.7330120015622364e-08	-1.1054893260729693e-08	0.66455665016782	0.9947543867884936
-	-71.0	2.816581123749051e-07	6.511893644001667e-07	1.559257655357588e-06	-9.959414306077777e-07	0.665435083813996	0.9947543867884936
-	-70.0	9.255806071042927e-06	2.1569378219271253e-05	5.157380028574471e-05	-3.306218814365886e-05	0.6679146531908993	0.9947543867884936
-	-69.0	0.00011029280960890564	0.0002632508958733873	0.0006267773264704886	-0.0004061917072526773	0.6753171620585203	0.9947543867884936
-	-68.0	0.0004611030757315365	0.0011962435160864755	0.002808070414265801	-0.001885864262802728	0.6999657121974847	0.9947543867884936
-	-67.0	0.0005788303493172442	0.0021769674155073296	0.004849926787912033	-0.003692266089277545	0.7903709590572642	0.9947543867884936
-	-66.0	-2.6698250127937806e-05	0.002299442158133339	0.004484687240715186	-0.0045380837409710615	0.9907381040262272	0.9973430247197355
-	-65.0	-9.639467160037218e-05	0.0024836562786242095	0.004776409308266883	-0.004969198651467627	0.9690470689715824	0.9954156966987003
-	-64.0	0.0003479321681157388	0.002610479771348453	0.005469557220933429	-0.004773692884701952	0.893992097937268	0.9947543867884936
-	-63.0	-4.8576104066069825e-05	0.0025990243094267907	0.005050573930399236	-0.005147726138531376	0.9850914162216375	0.9973430247197355
-	-62.0	-0.0008687933947646581	0.0022676231080555253	0.003580164780676894	-0.00531775157020621	0.7016917472561257	0.9947543867884936
-	-61.0	-0.0012389755618906761	0.0022608485811207698	0.0031966913453131953	-0.005674642469094548	0.583784805153436	0.9947543867884936
-	-60.0	-0.0010946195930643943	0.0024601359107229294	0.0037320386526673846	-0.005921277838796173	0.656441584639395	0.9947543867884936
-	-59.0	-0.0014292704826409236	0.002070214753724437	0.0026323828056781552	-0.005490923770960002	0.4900782746206892	0.9947543867884936
-	-58.0	0.00024247470156539552	0.002170860722133203	0.004501590126509715	-0.004016640723378924	0.9110838192399666	0.9947543867884936
-	-57.0	0.002620552455338071	0.0026619312215083383	0.007843122567770817	-0.0026020176570946754	0.3250906108614581	0.9947543867884936
-	-56.0	0.0018053977230727686	0.0023165293579587715	0.006350307408077041	-0.002739511961931504	0.4359249366872069	0.9947543867884936
-	-55.0	-9.946366886259828e-05	0.0023025978359901954	0.00441811309721954	-0.004617040434944737	0.9655522719703632	0.995210874181057
-	-54.0	-0.001062912211266559	0.002209735680400618	0.003272473852651831	-0.005398298275184949	0.6305949685887506	0.9947543867884936
-	-53.0	-0.0019308901821718238	0.002496138343435448	0.0029664029573318266	-0.006828183321675474	0.4393491259077048	0.9947543867884936
-	-52.0	-0.001747616075740574	0.0024811850367166596	0.003120339456494872	-0.00661557160797602	0.4813534984547776	0.9947543867884936
-	-51.0	-0.00022486717607815565	0.0026482447388505325	0.0049708507717699316	-0.005420585123926243	0.9323457252580722	0.9947543867884936
-	-50.0	0.0011830781789593653	0.002892665737206413	0.006858337367599198	-0.004492181009680468	0.6826184340428019	0.9947543867884936
-	-49.0	0.0012058381601954687	0.0026404910142187204	0.006386343705035191	-0.003974667384644253	0.6479897149290728	0.9947543867884936
-	-48.0	-0.0016188498785074251	0.0026200423813972458	0.0035215365160888006	-0.006759236273103651	0.5367774879053768	0.9947543867884936
-	-47.0	-0.0032271947387175343	0.003049588958410882	0.002755939619042841	-0.009210329096477909	0.2901598854177252	0.9947543867884936
-	-46.0	-0.0021727197702750972	0.002993563250389085	0.0037004950727065593	-0.008045934613256754	0.468104993963945	0.9947543867884936
-	-45.0	0.0002721775892891021	0.0027430859811872718	0.005653969104196966	-0.005109613925618762	0.9209777206537701	0.9947543867884936
-	-44.0	0.0018371285453481767	0.00253820386076233	0.00681695203416375	-0.003142694943467397	0.4693356151043989	0.9947543867884936
-	-43.0	0.0003836567757156545	0.002563522259745391	0.005413153641797774	-0.004645840090366465	0.8810580691648324	0.9947543867884936
-	-42.0	-0.0017042033237611859	0.002325459186887535	0.002858226219493246	-0.0062666328670156176	0.46379588014396755	0.9947543867884936
-	-41.0	-0.0006284195851382207	0.0025050571608778794	0.0042863718086541686	-0.00554321097893061	0.8019651128128613	0.9947543867884936
-	-40.0	0.0019180060738118176	0.003115255746449432	0.008029975242110708	-0.004193963094487074	0.5382216366494506	0.9947543867884936
-	-39.0	0.00100540064262937	0.003395947154008859	0.007668071701379772	-0.005657270416121032	0.7672363951334077	0.9947543867884936
-	-38.0	-0.0019073635088542457	0.00282311291982328	0.0036314366825111136	-0.007446163700219605	0.49940974822420825	0.9947543867884936
-	-37.0	-0.002912508289565824	0.0024554615421953628	0.0019049790891017288	-0.0077299956682333765	0.235804468023734	0.9947543867884936
-	-36.0	-0.001812100717627843	0.002426371953667644	0.0029483144067303946	-0.006572515841986081	0.4553095261924891	0.9947543867884936
-	-35.0	0.0009296298550624943	0.002162998909136339	0.005173320813268077	-0.0033140611031430888	0.6674275949150283	0.9947543867884936
-	-34.0	0.004535662035157012	0.002124179297493604	0.008703190941577232	0.0003681331287367926	0.032942824838973934	0.6659407991391801
-	-33.0	0.006505697289619042	0.0026281851566220785	0.011662059384179961	0.0013493351950581217	0.013447901455805765	0.46341050423991054
-	-32.0	0.0036321706036550466	0.0028316079629443023	0.009187637626210183	-0.0019232964189000896	0.19983722401740522	0.9947543867884936
-	-31.0	0.00047274049647282046	0.002780187959882032	0.005927324156976985	-0.004981843164031344	0.8650081663684663	0.9947543867884936
-	-30.0	-0.0015746361816907362	0.0030861521875158154	0.004480233323091678	-0.00762950568647315	0.6099869593030718	0.9947543867884936
-	-29.0	-0.003135512909661922	0.0032151508239858908	0.003172445186564808	-0.009443471005888653	0.3296430126836194	0.9947543867884936
-	-28.0	-0.0021666628941325178	0.0028631659783249106	0.003450719307373437	-0.007784045095638473	0.4493565134642812	0.9947543867884936
-	-27.0	-0.0016537541372435294	0.0028576124967304626	0.003952732423247825	-0.007260240697734884	0.5628877869713127	0.9947543867884936
-	-26.0	-0.0038344140110279923	0.002998249094887531	0.0020479942142737463	-0.00971682223632973	0.20118564257255203	0.9947543867884936
-	-25.0	-0.004855229564781988	0.003333534286888816	0.001684990706427903	-0.011395449835991878	0.1455219267394265	0.9947543867884936
-	-24.0	-0.0031593164093051407	0.0031537955432659665	0.0030282658286955345	-0.009346898647305816	0.31666654615604434	0.9947543867884936
-	-23.0	-0.0008842300239968737	0.002932684357683998	0.00486954360917793	-0.006638003657171677	0.7630789414190569	0.9947543867884936
-	-22.0	-0.000577473442436735	0.002958816929879493	0.005227570933350212	-0.006382517818223682	0.845292683808117	0.9947543867884936
-	-21.0	-0.0013294500082820793	0.0029320834925651517	0.004423144758892756	-0.007082044775456915	0.650332274845262	0.9947543867884936
-	-20.0	-0.0003553125778724825	0.0031724449077633787	0.005868858739835842	-0.006579483895580807	0.9108424973179747	0.9947543867884936
-	-19.0	0.0011986026799125915	0.002830863375249982	0.006752608860276532	-0.004355403500451349	0.6720756101910553	0.9947543867884936
-	-18.0	0.0013706541509018455	0.0031406173805878916	0.00753238152158544	-0.004791073219781749	0.6626047506363684	0.9947543867884936
-	-17.0	0.001333090065416112	0.0035760591159968973	0.008349131392327444	-0.00568295126149522	0.7093767818494999	0.9947543867884936
-	-16.0	0.0018018091280099235	0.003713408269287987	0.009087322324498538	-0.0054837040684786904	0.6276111551889678	0.9947543867884936
-	-15.0	0.00021034327034792633	0.003926441517392147	0.007913816579973058	-0.007493130039277205	0.95728592702839	0.995210874181057
-	-14.0	-0.0025977276190448234	0.0038164044248519546	0.004889858658595397	-0.010085313896685044	0.49620937293807665	0.9947543867884936
-	-13.0	-0.003334484998006107	0.003342245737340066	0.0032228266842797082	-0.009891796680291921	0.3186371666728433	0.9947543867884936
-	-12.0	-0.0010711388412027734	0.0034424726951760827	0.00568281290083554	-0.007825090583241087	0.75573779702578	0.9947543867884936
-	-11.0	0.001386526816376174	0.003416183752666691	0.0080889010254085	-0.005315847392656152	0.6849105934982005	0.9947543867884936
-	-10.0	0.0028603649740115145	0.003375999624254567	0.00948390002058028	-0.0037631700725572525	0.39701702096568914	0.9947543867884936
