Motif Position	Positional Enrichment Coefficient	Standard Error	95% CI Upper	95% CI Lower	P-value	Adjusted P-value
-75.0	-1.8474805019152996e-16	7.479125951835432e-17	-3.803053868459638e-17	-3.3146556169846353e-16	0.013625210037870992	0.29391524510264566
-74.0	1.613032624137034e-14	1.2871440076268039e-14	4.138014379574939e-14	-9.119491313008708e-15	0.21035089061212406	0.7501540513024867
-73.0	1.0846232766092978e-11	8.56120311457418e-12	2.7640687419814676e-11	-5.94822188762872e-12	0.20540404713632432	0.7501540513024867
-72.0	2.6468511731339572e-09	2.0948523334582394e-09	6.756308926871339e-09	-1.4626065806034244e-09	0.2066231415197812	0.7501540513024867
-71.0	2.3650716048529558e-07	1.8859031294636134e-07	6.064635108394927e-07	-1.3344918986890158e-07	0.21002674137060068	0.7501540513024867
-70.0	7.67480976590195e-06	6.251479944963518e-06	1.9938295989655967e-05	-4.588676457852064e-06	0.21977797880517572	0.7501540513024867
-69.0	8.835762969680843e-05	7.677907688352773e-05	0.00023897462917903063	-6.225936978541377e-05	0.2500134657265607	0.7501540513024867
-68.0	0.000335583627261069	0.00036473928455004855	0.0010510902322122778	-0.00037992297769013966	0.3577007291851779	0.8035773283246056
-67.0	0.0003106449749203056	0.0008147848904508056	0.0019090030225081378	-0.0012877130726675265	0.7030692397537117	0.9310602772680565
-66.0	-7.025364442264214e-05	0.0010875504544774423	0.0020631867782514423	-0.0022036940670967266	0.9485034366528363	0.9877518547212295
-65.0	0.00015465674429833692	0.0010334240815103217	0.002181917824629841	-0.0018726043360331674	0.8810590494287764	0.9860271129679806
-64.0	0.00044376511257639053	0.0012303792718152096	0.0028573918669986785	-0.0019698616418458974	0.7183990700353055	0.9310602772680565
-63.0	8.35525066558698e-05	0.001264218460792716	0.0025635613708349025	-0.002396456357523163	0.9473155996537191	0.9877518547212295
-62.0	-6.370439709358581e-05	0.0013276719268577424	0.0025407807053184138	-0.0026681894995055854	0.9617375406329398	0.9946737577779035
-61.0	0.0010336675507971295	0.0013486986169741694	0.0036794005699974878	-0.0016120654684032287	0.443559085722807	0.824323595543912
-60.0	0.001780209161512644	0.0013397215111276887	0.0044083318524632585	-0.0008479135294379705	0.18413789784444173	0.7501540513024867
-59.0	0.0015004503898863033	0.0010346278692302212	0.003530072932503423	-0.0005291721527308163	0.14722224275140341	0.7501540513024867
-58.0	0.0007499080562566153	0.0008639567982034956	0.002444726305049546	-0.0009449101925363152	0.385550099257726	0.8074017118108693
-57.0	0.00013180984285711666	0.001003078238953114	0.0020995416876436294	-0.0018359220019293961	0.8954739116500765	0.9860271129679806
-56.0	1.8944526951498834e-05	0.001174410745718465	0.0023227781996085295	-0.002284889145705532	0.9871321531123647	0.9985799784936518
-55.0	0.0005502559054736825	0.0013130484836594064	0.003126054297573011	-0.002025542486625646	0.6752323750755719	0.918559357084787
-54.0	0.001145314937297374	0.0010986122188921903	0.0033004551489342246	-0.0010098252743394767	0.297358515300441	0.761036200175705
-53.0	0.001373405691146203	0.0013773918384689533	0.004075426010252225	-0.0013286146279598192	0.3188887446430952	0.7893803351001208
-52.0	0.0011545860720429775	0.001422319439973465	0.00394474056529136	-0.0016355684212054052	0.4170684339155484	0.8074017118108693
-51.0	0.000588748218864006	0.001390290267535808	0.003316071299645986	-0.002138574861917974	0.6720176588473457	0.918559357084787
